"Bay","Project","Year","Month","Day","Site","Period","Season","Bottom","Cultch","Quadrat","Weight_kg","Spat","Seed","Legal","Weight"
"Apalachicola","NFWF-2021",2021,9,29,"Cabbage Top",13,"Summer","Rock",999,5,0.7,11,2,1,0.7
"Apalachicola","NFWF-2021",2021,9,29,"Cabbage Top",13,"Summer","Rock",999,6,1.6,7,1,0,1.6
"Apalachicola","NFWF-2021",2021,9,29,"Cabbage Top",13,"Summer","Rock",999,7,1.5,11,2,1,1.5
"Apalachicola","NFWF-2021",2021,9,29,"Cabbage Top",13,"Summer","Rock",999,8,1.8,10,2,0,1.8
"Apalachicola","NFWF-2021",2021,9,29,"Cabbage Top",13,"Summer","Rock",999,9,2.1,10,2,0,2.1
"Apalachicola","NFWF-2021",2021,9,29,"Cabbage Top",13,"Summer","Rock",999,10,1,14,2,1,1
"Apalachicola","NFWF-2021",2021,9,29,"Cabbage Top",13,"Summer","Rock",999,11,1,4,1,0,1
"Apalachicola","NFWF-2021",2021,9,29,"Cabbage Top",13,"Summer","Rock",999,12,2,10,2,0,2
"Apalachicola","NFWF-2021",2021,9,29,"Cabbage Top",13,"Summer","Rock",999,13,2.1,5,1,0,2.1
"Apalachicola","NFWF-2021",2021,9,29,"Cabbage Top",13,"Summer","Rock",999,14,0.6,1,0,0,0.6
"Apalachicola","NFWF-2021",2021,9,29,"Cabbage Top",13,"Summer","Rock",999,15,0.7,2,0,0,0.7
"Apalachicola","NFWF-2021",2021,9,29,"Dry Bar",13,"Summer","Rock",999,1,0.9,2,0,0,0.9
"Apalachicola","NFWF-2021",2021,9,29,"Dry Bar",13,"Summer","Rock",999,2,0.7,4,1,0,0.7
"Apalachicola","NFWF-2021",2021,9,29,"Dry Bar",13,"Summer","Rock",999,3,0.7,16,3,1,0.7
"Apalachicola","NFWF-2021",2021,9,29,"Dry Bar",13,"Summer","Rock",999,4,1.3,6,1,0,1.3
"Apalachicola","NFWF-2021",2021,9,29,"Dry Bar",13,"Summer","Rock",999,5,0.9,1,0,0,0.9
"Apalachicola","NFWF-2021",2021,9,29,"Dry Bar",13,"Summer","Rock",999,6,0.9,9,2,0,0.9
"Apalachicola","NFWF-2021",2021,9,29,"Dry Bar",13,"Summer","Rock",999,7,0.8,2,0,0,0.8
"Apalachicola","NFWF-2021",2021,9,29,"Dry Bar",13,"Summer","Rock",999,8,1,2,0,0,1
"Apalachicola","NFWF-2021",2021,9,29,"Dry Bar",13,"Summer","Rock",999,9,0.7,6,1,0,0.7
"Apalachicola","NFWF-2021",2021,9,29,"Dry Bar",13,"Summer","Rock",999,10,1.1,20,4,1,1.1
"Apalachicola","NFWF-2021",2021,9,29,"Dry Bar",13,"Summer","Rock",999,11,1.1,3,1,0,1.1
"Apalachicola","NFWF-2021",2021,9,29,"Dry Bar",13,"Summer","Rock",999,12,1,22,4,1,1
"Apalachicola","NFWF-2021",2021,9,29,"Dry Bar",13,"Summer","Rock",999,13,0.8,3,1,0,0.8
"Apalachicola","NFWF-2021",2021,9,29,"Dry Bar",13,"Summer","Rock",999,14,1.2,11,2,1,1.2
"Apalachicola","NFWF-2021",2021,9,29,"Dry Bar",13,"Summer","Rock",999,15,0.9,3,1,0,0.9
"Apalachicola","NFWF-2021",2021,9,29,"Green Point",13,"Summer","Rock",999,1,0.4,2,0,0,0.4
"Apalachicola","NFWF-2021",2021,9,29,"Green Point",13,"Summer","Rock",999,2,1,0,0,0,1
"Apalachicola","NFWF-2021",2021,9,29,"Green Point",13,"Summer","Rock",999,3,0.7,0,0,0,0.7
"Apalachicola","NFWF-2021",2021,9,29,"Green Point",13,"Summer","Rock",999,4,0.8,1,0,0,0.8
"Apalachicola","NFWF-2021",2021,9,29,"Green Point",13,"Summer","Rock",999,5,0.6,0,0,0,0.6
"Apalachicola","NFWF-2021",2021,9,29,"Green Point",13,"Summer","Rock",999,6,0.6,1,0,0,0.6
"Apalachicola","NFWF-2021",2021,9,29,"Green Point",13,"Summer","Rock",999,7,0.3,0,0,0,0.3
"Apalachicola","NFWF-2021",2021,9,29,"Green Point",13,"Summer","Rock",999,8,0.3,7,1,0,0.3
"Apalachicola","NFWF-2021",2021,9,29,"Green Point",13,"Summer","Rock",999,9,0.2,5,1,0,0.2
"Apalachicola","NFWF-2021",2021,9,29,"Green Point",13,"Summer","Rock",999,10,0.4,0,0,0,0.4
"Apalachicola","NFWF-2021",2021,9,29,"Green Point",13,"Summer","Rock",999,11,0.5,5,1,0,0.5
"Apalachicola","NFWF-2021",2021,9,29,"Green Point",13,"Summer","Rock",999,12,0.4,2,0,0,0.4
"Apalachicola","NFWF-2021",2021,9,29,"Green Point",13,"Summer","Rock",999,13,0.4,0,0,0,0.4
"Apalachicola","NFWF-2021",2021,9,29,"Green Point",13,"Summer","Rock",999,14,0.5,2,0,0,0.5
"Apalachicola","NFWF-2021",2021,9,29,"Green Point",13,"Summer","Rock",999,15,0.7,0,0,0,0.7
"Apalachicola","NFWF-2021",2021,9,29,"Eleven Mile",13,"Summer","Rock",999,1,0.8,2,0,0,0.8
"Apalachicola","NFWF-2021",2021,9,29,"Eleven Mile",13,"Summer","Rock",999,2,0.7,1,0,0,0.7
"Apalachicola","NFWF-2021",2021,9,29,"Eleven Mile",13,"Summer","Rock",999,3,0.6,3,1,0,0.6
"Apalachicola","NFWF-2021",2021,9,29,"Eleven Mile",13,"Summer","Rock",999,4,0.5,1,0,0,0.5
"Apalachicola","NFWF-2021",2021,9,29,"Eleven Mile",13,"Summer","Rock",999,5,0.6,0,0,0,0.6
"Apalachicola","NFWF-2021",2021,9,29,"Eleven Mile",13,"Summer","Rock",999,6,0.8,0,0,0,0.8
"Apalachicola","NFWF-2021",2021,9,29,"Eleven Mile",13,"Summer","Rock",999,7,0.8,1,0,0,0.8
"Apalachicola","NFWF-2021",2021,9,29,"Eleven Mile",13,"Summer","Rock",999,8,0.8,2,0,0,0.8
"Apalachicola","NFWF-2021",2021,9,29,"Eleven Mile",13,"Summer","Rock",999,9,0.6,2,0,0,0.6
"Apalachicola","NFWF-2021",2021,9,29,"Eleven Mile",13,"Summer","Rock",999,10,0.7,2,0,0,0.7
"Apalachicola","NFWF-2021",2021,9,29,"Eleven Mile",13,"Summer","Rock",999,11,0.6,3,1,0,0.6
"Apalachicola","NFWF-2021",2021,9,29,"Eleven Mile",13,"Summer","Rock",999,12,0.6,0,0,0,0.6
"Apalachicola","NFWF-2021",2021,9,29,"Eleven Mile",13,"Summer","Rock",999,13,0.6,0,0,0,0.6
"Apalachicola","NFWF-2021",2021,9,29,"Eleven Mile",13,"Summer","Rock",999,14,0.8,0,0,0,0.8
"Apalachicola","NFWF-2021",2021,9,29,"Eleven Mile",13,"Summer","Rock",999,15,1.2,2,0,0,1.2
"Apalachicola","NFWF-2021",2021,9,28,"Halfmoon",13,"Summer","Rock",999,1,1.3,74,13,4,1.3
"Apalachicola","NFWF-2021",2021,9,28,"Halfmoon",13,"Summer","Rock",999,2,1.6,60,11,3,1.6
"Apalachicola","NFWF-2021",2021,9,28,"Halfmoon",13,"Summer","Rock",999,3,2.7,141,25,7,2.7
"Apalachicola","NFWF-2021",2021,9,28,"Halfmoon",13,"Summer","Rock",999,4,0.9,69,12,3,0.9
"Apalachicola","NFWF-2021",2021,9,28,"Halfmoon",13,"Summer","Rock",999,5,3.1,59,11,3,3.1
"Apalachicola","NFWF-2021",2021,9,28,"Halfmoon",13,"Summer","Rock",999,6,1.7,76,14,4,1.7
"Apalachicola","NFWF-2021",2021,9,28,"Halfmoon",13,"Summer","Rock",999,7,2,71,13,4,2
"Apalachicola","NFWF-2021",2021,9,28,"Halfmoon",13,"Summer","Rock",999,8,2,151,27,8,2
"Apalachicola","NFWF-2021",2021,9,28,"Halfmoon",13,"Summer","Rock",999,9,2.6,136,24,7,2.6
"Apalachicola","NFWF-2021",2021,9,28,"Halfmoon",13,"Summer","Rock",999,10,1.5,73,13,4,1.5
"Apalachicola","NFWF-2021",2021,9,28,"Halfmoon",13,"Summer","Rock",999,11,0.6,28,5,1,0.6
"Apalachicola","NFWF-2021",2021,9,28,"Halfmoon",13,"Summer","Rock",999,12,2.5,113,20,6,2.5
"Apalachicola","NFWF-2021",2021,9,28,"Halfmoon",13,"Summer","Rock",999,13,0.8,43,8,2,0.8
"Apalachicola","NFWF-2021",2021,9,28,"Halfmoon",13,"Summer","Rock",999,14,0.8,46,8,2,0.8
"Apalachicola","NFWF-2021",2021,9,28,"Halfmoon",13,"Summer","Rock",999,15,1.9,36,6,2,1.9
"Apalachicola","NFWF-2021",2021,9,28,"Lighthouse Bar",13,"Summer","Rock",999,1,0.6,59,10,3,0.6
"Apalachicola","NFWF-2021",2021,9,28,"Lighthouse Bar",13,"Summer","Rock",999,2,0.7,4,1,0,0.7
"Apalachicola","NFWF-2021",2021,9,28,"Lighthouse Bar",13,"Summer","Rock",999,3,0.6,2,0,0,0.6
"Apalachicola","NFWF-2021",2021,9,28,"Lighthouse Bar",13,"Summer","Rock",999,4,0.6,9,2,0,0.6
"Apalachicola","NFWF-2021",2021,9,28,"Lighthouse Bar",13,"Summer","Rock",999,5,0.6,2,0,0,0.6
"Apalachicola","NFWF-2021",2021,9,28,"Lighthouse Bar",13,"Summer","Rock",999,6,0.5,8,1,0,0.5
"Apalachicola","NFWF-2021",2021,9,28,"Lighthouse Bar",13,"Summer","Rock",999,7,0.5,4,1,0,0.5
"Apalachicola","NFWF-2021",2021,9,28,"Lighthouse Bar",13,"Summer","Rock",999,8,5,3,1,0,5
"Apalachicola","NFWF-2021",2021,9,28,"Lighthouse Bar",13,"Summer","Rock",999,9,4,0,0,0,4
"Apalachicola","NFWF-2021",2021,9,28,"Lighthouse Bar",13,"Summer","Rock",999,10,0.6,6,1,0,0.6
"Apalachicola","NFWF-2021",2021,9,28,"Lighthouse Bar",13,"Summer","Rock",999,11,0.5,1,0,0,0.5
"Apalachicola","NFWF-2021",2021,9,28,"Lighthouse Bar",13,"Summer","Rock",999,12,0.5,7,1,0,0.5
"Apalachicola","NFWF-2021",2021,9,28,"Lighthouse Bar",13,"Summer","Rock",999,13,0.4,7,1,0,0.4
"Apalachicola","NFWF-2021",2021,9,28,"Lighthouse Bar",13,"Summer","Rock",999,14,0.4,2,0,0,0.4
"Apalachicola","NFWF-2021",2021,9,28,"Lighthouse Bar",13,"Summer","Rock",999,15,0.5,4,1,0,0.5
"Apalachicola","NFWF-2021",2021,9,27,"Normans",13,"Summer","Rock",999,1,0.7,6,1,0,0.7
"Apalachicola","NFWF-2021",2021,9,27,"Normans",13,"Summer","Rock",999,2,0.7,0,0,0,0.7
"Apalachicola","NFWF-2021",2021,9,27,"Normans",13,"Summer","Rock",999,3,0.9,7,1,0,0.9
"Apalachicola","NFWF-2021",2021,9,27,"Normans",13,"Summer","Rock",999,4,0.6,6,1,0,0.6
"Apalachicola","NFWF-2021",2021,9,27,"Normans",13,"Summer","Rock",999,5,0.6,2,0,0,0.6
"Apalachicola","NFWF-2021",2021,9,27,"Normans",13,"Summer","Rock",999,6,0.7,15,3,1,0.7
"Apalachicola","NFWF-2021",2021,9,27,"Normans",13,"Summer","Rock",999,7,1.2,1,0,0,1.2
"Apalachicola","NFWF-2021",2021,9,27,"Normans",13,"Summer","Rock",999,8,0.5,2,0,0,0.5
"Apalachicola","NFWF-2021",2021,9,27,"Normans",13,"Summer","Rock",999,9,0.6,0,0,0,0.6
"Apalachicola","NFWF-2021",2021,9,27,"Normans",13,"Summer","Rock",999,10,0.6,2,0,0,0.6
"Apalachicola","NFWF-2021",2021,9,27,"Normans",13,"Summer","Rock",999,11,0.7,0,0,0,0.7
"Apalachicola","NFWF-2021",2021,9,27,"Normans",13,"Summer","Rock",999,12,0.5,0,0,0,0.5
"Apalachicola","NFWF-2021",2021,9,27,"Normans",13,"Summer","Rock",999,13,0.7,7,1,0,0.7
"Apalachicola","NFWF-2021",2021,9,27,"Normans",13,"Summer","Rock",999,14,0.6,1,0,0,0.6
"Apalachicola","NFWF-2021",2021,9,27,"Normans",13,"Summer","Rock",999,15,0.5,7,1,0,0.5
"Apalachicola","NFWF-2021",2021,9,27,"Hotel Bar",13,"Summer","Rock",999,1,0.8,0,0,0,0.8
"Apalachicola","NFWF-2021",2021,9,27,"Hotel Bar",13,"Summer","Rock",999,2,0.7,2,0,0,0.7
"Apalachicola","NFWF-2021",2021,9,27,"Hotel Bar",13,"Summer","Rock",999,3,0.6,2,0,0,0.6
"Apalachicola","NFWF-2021",2021,9,27,"Hotel Bar",13,"Summer","Rock",999,4,0.8,1,0,0,0.8
"Apalachicola","NFWF-2021",2021,9,27,"Hotel Bar",13,"Summer","Rock",999,5,1,2,0,0,1
"Apalachicola","NFWF-2021",2021,9,27,"Hotel Bar",13,"Summer","Rock",999,6,1.1,18,3,1,1.1
"Apalachicola","NFWF-2021",2021,9,27,"Hotel Bar",13,"Summer","Rock",999,7,0.6,5,1,0,0.6
"Apalachicola","NFWF-2021",2021,9,27,"Hotel Bar",13,"Summer","Rock",999,8,0.6,2,0,0,0.6
"Apalachicola","NFWF-2021",2021,9,27,"Hotel Bar",13,"Summer","Rock",999,9,0.8,6,1,0,0.8
"Apalachicola","NFWF-2021",2021,9,27,"Hotel Bar",13,"Summer","Rock",999,10,0.6,9,2,0,0.6
"Apalachicola","NFWF-2021",2021,9,27,"Hotel Bar",13,"Summer","Rock",999,11,0.6,2,0,0,0.6
"Apalachicola","NFWF-2021",2021,9,27,"Hotel Bar",13,"Summer","Rock",999,12,0.6,5,1,0,0.6
"Apalachicola","NFWF-2021",2021,9,27,"Hotel Bar",13,"Summer","Rock",999,13,0.6,0,0,0,0.6
"Apalachicola","NFWF-2021",2021,9,27,"Hotel Bar",13,"Summer","Rock",999,14,0.6,2,0,0,0.6
"Apalachicola","NFWF-2021",2021,9,27,"Hotel Bar",13,"Summer","Rock",999,15,0.7,2,0,0,0.7
"Apalachicola","NFWF-2021",2021,9,28,"East Lumps",13,"Summer","Rock",999,1,0.3,3,1,0,0.3
"Apalachicola","NFWF-2021",2021,9,28,"East Lumps",13,"Summer","Rock",999,2,0.2,2,0,0,0.2
"Apalachicola","NFWF-2021",2021,9,28,"East Lumps",13,"Summer","Rock",999,3,0.3,5,1,0,0.3
"Apalachicola","NFWF-2021",2021,9,28,"East Lumps",13,"Summer","Rock",999,4,0.2,0,0,0,0.2
"Apalachicola","NFWF-2021",2021,9,28,"East Lumps",13,"Summer","Rock",999,5,0.5,5,1,0,0.5
"Apalachicola","NFWF-2021",2021,9,28,"East Lumps",13,"Summer","Rock",999,6,0.6,15,3,1,0.6
"Apalachicola","NFWF-2021",2021,9,28,"East Lumps",13,"Summer","Rock",999,7,0.4,0,0,0,0.4
"Apalachicola","NFWF-2021",2021,9,28,"East Lumps",13,"Summer","Rock",999,8,0.4,7,1,0,0.4
"Apalachicola","NFWF-2021",2021,9,28,"East Lumps",13,"Summer","Rock",999,9,0.6,13,2,1,0.6
"Apalachicola","NFWF-2021",2021,9,28,"East Lumps",13,"Summer","Rock",999,10,0.7,3,1,0,0.7
"Apalachicola","NFWF-2021",2021,9,28,"East Lumps",13,"Summer","Rock",999,11,0.3,12,2,1,0.3
"Apalachicola","NFWF-2021",2021,9,28,"East Lumps",13,"Summer","Rock",999,12,0.2,1,0,0,0.2
"Apalachicola","NFWF-2021",2021,9,28,"East Lumps",13,"Summer","Rock",999,13,0.3,2,0,0,0.3
"Apalachicola","NFWF-2021",2021,9,28,"East Lumps",13,"Summer","Rock",999,14,0.2,0,0,0,0.2
"Apalachicola","NFWF-2021",2021,9,28,"East Lumps",13,"Summer","Rock",999,15,0.6,11,2,1,0.6
"Apalachicola","NFWF-2021",2021,9,27,"Cat Point",13,"Summer","Rock",999,1,1.1,7,1,0,1.1
"Apalachicola","NFWF-2021",2021,9,27,"Cat Point",13,"Summer","Rock",999,2,1.5,15,3,1,1.5
"Apalachicola","NFWF-2021",2021,9,27,"Cat Point",13,"Summer","Rock",999,3,1.6,9,2,0,1.6
"Apalachicola","NFWF-2021",2021,9,27,"Cat Point",13,"Summer","Rock",999,4,1.4,2,0,0,1.4
"Apalachicola","NFWF-2021",2021,9,27,"Cat Point",13,"Summer","Rock",999,5,1.7,6,1,0,1.7
"Apalachicola","NFWF-2021",2021,9,27,"Cat Point",13,"Summer","Rock",999,6,0.8,1,0,0,0.8
"Apalachicola","NFWF-2021",2021,9,27,"Cat Point",13,"Summer","Rock",999,7,1.2,7,1,0,1.2
"Apalachicola","NFWF-2021",2021,9,27,"Cat Point",13,"Summer","Rock",999,8,1.1,9,2,0,1.1
"Apalachicola","NFWF-2021",2021,9,27,"Cat Point",13,"Summer","Rock",999,9,1.1,8,1,0,1.1
"Apalachicola","NFWF-2021",2021,9,27,"Cat Point",13,"Summer","Rock",999,10,1.3,5,1,0,1.3
"Apalachicola","NFWF-2021",2021,9,27,"Cat Point",13,"Summer","Rock",999,11,1.1,7,1,0,1.1
"Apalachicola","NFWF-2021",2021,9,27,"Cat Point",13,"Summer","Rock",999,12,1.1,8,1,0,1.1
"Apalachicola","NFWF-2021",2021,9,27,"Cat Point",13,"Summer","Rock",999,13,1.8,11,2,1,1.8
"Apalachicola","NFWF-2021",2021,9,27,"Cat Point",13,"Summer","Rock",999,14,1.2,7,1,0,1.2
"Apalachicola","NFWF-2021",2021,9,27,"Cat Point",13,"Summer","Rock",999,15,1.6,6,1,0,1.6
"Apalachicola","NFWF-2021",2021,9,27,"East Hole",13,"Summer","Rock",999,1,0.6,0,0,0,0.6
"Apalachicola","NFWF-2021",2021,9,27,"East Hole",13,"Summer","Rock",999,2,0.8,6,1,0,0.8
"Apalachicola","NFWF-2021",2021,9,27,"East Hole",13,"Summer","Rock",999,3,0.8,13,2,1,0.8
"Apalachicola","NFWF-2021",2021,9,27,"East Hole",13,"Summer","Rock",999,4,0.5,20,4,1,0.5
"Apalachicola","NFWF-2021",2021,9,27,"East Hole",13,"Summer","Rock",999,5,0.6,10,2,0,0.6
"Apalachicola","NFWF-2021",2021,9,27,"East Hole",13,"Summer","Rock",999,6,0.7,7,1,0,0.7
"Apalachicola","NFWF-2021",2021,9,27,"East Hole",13,"Summer","Rock",999,7,0.6,16,3,1,0.6
"Apalachicola","NFWF-2021",2021,9,27,"East Hole",13,"Summer","Rock",999,8,0.7,2,0,0,0.7
"Apalachicola","NFWF-2021",2021,9,27,"East Hole",13,"Summer","Rock",999,9,0.6,26,5,1,0.6
"Apalachicola","NFWF-2021",2021,9,27,"East Hole",13,"Summer","Rock",999,10,0.7,3,1,0,0.7
"Apalachicola","NFWF-2021",2021,9,27,"East Hole",13,"Summer","Rock",999,11,0.7,2,0,0,0.7
"Apalachicola","NFWF-2021",2021,9,27,"East Hole",13,"Summer","Rock",999,12,0.7,22,4,1,0.7
"Apalachicola","NFWF-2021",2021,9,27,"East Hole",13,"Summer","Rock",999,13,0.6,3,1,0,0.6
"Apalachicola","NFWF-2021",2021,9,27,"East Hole",13,"Summer","Rock",999,14,0.6,1,0,0,0.6
"Apalachicola","NFWF-2021",2021,9,27,"East Hole",13,"Summer","Rock",999,15,0.5,11,2,1,0.5
"Apalachicola","NFWF-2021",2021,9,27,"Platform",13,"Summer","Rock",999,1,0.8,4,1,0,0.8
"Apalachicola","NFWF-2021",2021,9,27,"Platform",13,"Summer","Rock",999,2,0.6,1,0,0,0.6
"Apalachicola","NFWF-2021",2021,9,27,"Platform",13,"Summer","Rock",999,3,0.6,12,2,1,0.6
"Apalachicola","NFWF-2021",2021,9,27,"Platform",13,"Summer","Rock",999,4,0.8,11,2,1,0.8
"Apalachicola","NFWF-2021",2021,9,27,"Platform",13,"Summer","Rock",999,5,0.4,73,13,4,0.4
"Apalachicola","NFWF-2021",2021,9,27,"Platform",13,"Summer","Rock",999,6,0.3,6,1,0,0.3
"Apalachicola","NFWF-2021",2021,9,27,"Platform",13,"Summer","Rock",999,7,0.5,14,2,1,0.5
"Apalachicola","NFWF-2021",2021,9,27,"Platform",13,"Summer","Rock",999,8,0.8,4,1,0,0.8
"Apalachicola","NFWF-2021",2021,9,27,"Platform",13,"Summer","Rock",999,9,0.6,2,0,0,0.6
"Apalachicola","NFWF-2021",2021,9,27,"Platform",13,"Summer","Rock",999,10,0.4,51,9,3,0.4
"Apalachicola","NFWF-2021",2021,9,27,"Platform",13,"Summer","Rock",999,11,0.6,0,0,0,0.6
"Apalachicola","NFWF-2021",2021,9,27,"Platform",13,"Summer","Rock",999,12,0.8,50,9,3,0.8
"Apalachicola","NFWF-2021",2021,9,27,"Platform",13,"Summer","Rock",999,13,0.8,1,0,0,0.8
"Apalachicola","NFWF-2021",2021,9,27,"Platform",13,"Summer","Rock",999,14,0.8,2,0,0,0.8
"Apalachicola","NFWF-2021",2021,9,27,"Platform",13,"Summer","Rock",999,15,0.8,6,1,0,0.8
"Apalachicola","NFWF-2021",2021,9,27,"Porters",13,"Summer","Rock",999,1,0.5,0,0,0,0.5
"Apalachicola","NFWF-2021",2021,9,27,"Porters",13,"Summer","Rock",999,2,0.6,2,0,0,0.6
"Apalachicola","NFWF-2021",2021,9,27,"Porters",13,"Summer","Rock",999,3,0.3,0,0,0,0.3
"Apalachicola","NFWF-2021",2021,9,27,"Porters",13,"Summer","Rock",999,4,0.4,7,1,0,0.4
"Apalachicola","NFWF-2021",2021,9,27,"Porters",13,"Summer","Rock",999,5,0.3,1,0,0,0.3
"Apalachicola","NFWF-2021",2021,9,27,"Porters",13,"Summer","Rock",999,6,0.2,0,0,0,0.2
"Apalachicola","NFWF-2021",2021,9,27,"Porters",13,"Summer","Rock",999,7,0.7,20,3,1,0.7
"Apalachicola","NFWF-2021",2021,9,27,"Porters",13,"Summer","Rock",999,8,0.5,39,7,2,0.5
"Apalachicola","NFWF-2021",2021,9,27,"Porters",13,"Summer","Rock",999,9,0.3,0,0,0,0.3
"Apalachicola","NFWF-2021",2021,9,27,"Porters",13,"Summer","Rock",999,10,0.3,0,0,0,0.3
"Apalachicola","NFWF-2021",2021,9,27,"Porters",13,"Summer","Rock",999,11,0.2,0,0,0,0.2
"Apalachicola","NFWF-2021",2021,9,27,"Porters",13,"Summer","Rock",999,12,0.4,2,0,0,0.4
"Apalachicola","NFWF-2021",2021,9,27,"Porters",13,"Summer","Rock",999,13,0.5,62,11,3,0.5
"Apalachicola","NFWF-2021",2021,9,27,"Porters",13,"Summer","Rock",999,14,0.4,3,1,0,0.4
"Apalachicola","NFWF-2021",2021,9,27,"Porters",13,"Summer","Rock",999,15,0.4,2,0,0,0.4
"Apalachicola","NFWF-2021",2021,9,27,"Bulkhead",13,"Summer","Rock",999,1,0.5,0,0,0,0.5
"Apalachicola","NFWF-2021",2021,9,27,"Bulkhead",13,"Summer","Rock",999,2,1.3,8,1,0,1.3
"Apalachicola","NFWF-2021",2021,9,27,"Bulkhead",13,"Summer","Rock",999,3,0.5,6,1,0,0.5
"Apalachicola","NFWF-2021",2021,9,27,"Bulkhead",13,"Summer","Rock",999,4,1,18,3,1,1
"Apalachicola","NFWF-2021",2021,9,27,"Bulkhead",13,"Summer","Rock",999,5,0.9,7,1,0,0.9
"Apalachicola","NFWF-2021",2021,9,27,"Bulkhead",13,"Summer","Rock",999,6,1.1,8,1,0,1.1
"Apalachicola","NFWF-2021",2021,9,27,"Bulkhead",13,"Summer","Rock",999,7,0.4,2,0,0,0.4
"Apalachicola","NFWF-2021",2021,9,27,"Bulkhead",13,"Summer","Rock",999,8,0.4,0,0,0,0.4
"Apalachicola","NFWF-2021",2021,9,27,"Bulkhead",13,"Summer","Rock",999,9,0.4,2,0,0,0.4
"Apalachicola","NFWF-2021",2021,9,27,"Bulkhead",13,"Summer","Rock",999,10,0.6,21,4,1,0.6
"Apalachicola","NFWF-2021",2021,9,27,"Bulkhead",13,"Summer","Rock",999,11,0.5,15,3,1,0.5
"Apalachicola","NFWF-2021",2021,9,27,"Bulkhead",13,"Summer","Rock",999,12,0.4,3,1,0,0.4
"Apalachicola","NFWF-2021",2021,9,27,"Bulkhead",13,"Summer","Rock",999,13,0.3,0,0,0,0.3
"Apalachicola","NFWF-2021",2021,9,27,"Bulkhead",13,"Summer","Rock",999,14,0.9,12,2,1,0.9
"Apalachicola","NFWF-2021",2021,9,27,"Bulkhead",13,"Summer","Rock",999,15,0.8,4,1,0,0.8
"Apalachicola","NFWF-2021",2022,2,10,"Lighthouse Bar",14,"Winter","Rock",999,1,11.86,423,160,1,11.86
"Apalachicola","NFWF-2021",2022,2,10,"Lighthouse Bar",14,"Winter","Rock",999,2,9.23,346,131,1,9.23
"Apalachicola","NFWF-2021",2022,2,10,"Lighthouse Bar",14,"Winter","Rock",999,3,7.89,226,86,1,7.89
"Apalachicola","NFWF-2021",2022,2,10,"Lighthouse Bar",14,"Winter","Rock",999,4,10.43,372,141,1,10.43
"Apalachicola","NFWF-2021",2022,2,10,"Lighthouse Bar",14,"Winter","Rock",999,5,11.36,294,111,1,11.36
"Apalachicola","NFWF-2021",2022,2,10,"Lighthouse Bar",14,"Winter","Rock",999,6,13.08,698,265,2,13.08
"Apalachicola","NFWF-2021",2022,2,10,"Lighthouse Bar",14,"Winter","Rock",999,7,11.58,595,225,2,11.58
"Apalachicola","NFWF-2021",2022,2,10,"Lighthouse Bar",14,"Winter","Rock",999,8,12.22,455,172,2,12.22
"Apalachicola","NFWF-2021",2022,2,10,"Lighthouse Bar",14,"Winter","Rock",999,9,10.17,332,126,1,10.17
"Apalachicola","NFWF-2021",2022,2,10,"Lighthouse Bar",14,"Winter","Rock",999,10,13.32,555,210,2,13.32
"Apalachicola","NFWF-2021",2022,2,10,"Lighthouse Bar",14,"Winter","Rock",999,11,9.43,249,94,1,9.43
"Apalachicola","NFWF-2021",2022,2,10,"Lighthouse Bar",14,"Winter","Rock",999,12,12.65,457,173,2,12.65
"Apalachicola","NFWF-2021",2022,2,10,"Lighthouse Bar",14,"Winter","Rock",999,13,14.06,552,209,2,14.06
"Apalachicola","NFWF-2021",2022,2,10,"Lighthouse Bar",14,"Winter","Rock",999,14,8.33,244,93,1,8.33
"Apalachicola","NFWF-2021",2022,2,10,"Lighthouse Bar",14,"Winter","Rock",999,15,4.74,150,57,1,4.74
"Apalachicola","NFWF-2021",2022,1,24,"East Lumps",14,"Winter","Rock",999,1,7.99,258,98,1,7.99
"Apalachicola","NFWF-2021",2022,1,24,"East Lumps",14,"Winter","Rock",999,2,6.03,205,78,1,6.03
"Apalachicola","NFWF-2021",2022,1,24,"East Lumps",14,"Winter","Rock",999,3,12.15,501,190,2,12.15
"Apalachicola","NFWF-2021",2022,1,24,"East Lumps",14,"Winter","Rock",999,4,8.82,281,107,1,8.82
"Apalachicola","NFWF-2021",2022,1,24,"East Lumps",14,"Winter","Rock",999,5,9.27,384,146,1,9.27
"Apalachicola","NFWF-2021",2022,1,24,"East Lumps",14,"Winter","Rock",999,6,7.04,278,105,1,7.04
"Apalachicola","NFWF-2021",2022,1,24,"East Lumps",14,"Winter","Rock",999,7,5.98,195,74,1,5.98
"Apalachicola","NFWF-2021",2022,1,24,"East Lumps",14,"Winter","Rock",999,8,6.08,208,79,1,6.08
"Apalachicola","NFWF-2021",2022,1,24,"East Lumps",14,"Winter","Rock",999,9,5.59,148,56,1,5.59
"Apalachicola","NFWF-2021",2022,1,24,"East Lumps",14,"Winter","Rock",999,10,11.35,508,193,2,11.35
"Apalachicola","NFWF-2021",2022,1,24,"East Lumps",14,"Winter","Rock",999,11,7.81,254,96,1,7.81
"Apalachicola","NFWF-2021",2022,1,24,"East Lumps",14,"Winter","Rock",999,12,9.21,320,121,1,9.21
"Apalachicola","NFWF-2021",2022,1,24,"East Lumps",14,"Winter","Rock",999,13,8.12,247,94,1,8.12
